noise_std,dc_accuracy,dc_regret_mean,dc_regret_std,dc_time_mean,aic_accuracy,aic_regret_mean,aic_regret_std,aic_time_mean,bic_accuracy,bic_regret_mean,bic_regret_std,bic_time_mean,cv5_accuracy,cv5_regret_mean,cv5_regret_std,cv5_time_mean,cv10_accuracy,cv10_regret_mean,cv10_regret_std,cv10_time_mean
0.1,19.047619047619047,0.2374090546742349,0.31990625222738966,6.839954761519385,2.857142857142857,0.17476098355237535,0.3278202153445897,1.6529519046473848,5.714285714285714,0.17499766789663612,0.32861179111416816,1.500563809462446,8.095238095238095,0.009208795345819577,0.016523844114029365,77.4424785724564,8.095238095238095,0.009649148768117087,0.018018785515393765,156.10351761895885
0.2,7.6190476190476195,109960.4312897585,1470399.641090893,7.707544761693238,3.3333333333333335,0.13760357186889072,0.2994173766806859,1.7060128576953761,6.190476190476191,0.1378465258786135,0.30061432906381463,1.5096728572167368,23.333333333333332,-0.0026732435206560682,0.031605787079390234,77.68097523838237,22.857142857142858,-0.0033307833703917003,0.030675072678027784,156.51367523865443
0.5,0.0,5695946.99994094,30471640.553810053,8.426004761852147,3.8095238095238098,0.07771579843813001,0.17146235638937216,1.7182861904508346,7.6190476190476195,0.0771377683552992,0.16827238105703565,1.5206185720411927,17.142857142857142,0.009411877376070335,0.03487741301601571,78.69909904728134,17.61904761904762,0.008573116152048697,0.03457379237807331,158.53896952397744
